I,Q,I_dpd,Q_dpd
-0.079492046,0.123846632,-0.05420965,0.07256694
-0.207462762,0.056219535,-0.1475075,0.02004363
-0.284724168,-0.005700694,-0.20948957,-0.02051647
-0.284325786,-0.017242357,-0.21501668,-0.017904043
-0.199426879,0.041995599,-0.15890512,0.040270273
-0.054800473,0.155314063,-0.056103066,0.13968569
0.095588958,0.27558879,0.060832784,0.23828444
0.186675894,0.348410363,0.1363155,0.29319793
0.169372745,0.339733815,0.13489383,0.27411097
0.034208867,0.253454229,0.041506287,0.18642806
-0.180594996,0.129488738,-0.11974096,0.074405305
-0.402044995,0.023223183,-0.29640585,-0.011494014
-0.551688806,-0.022898785,-0.42757434,-0.03640063
-0.578390124,-0.00064593,-0.45883277,0.0009083152
-0.479363715,0.061073503,-0.38174033,0.06715985
-0.299512397,0.113013767,-0.23861481,0.11977214
-0.109444565,0.112938731,-0.08646162,0.12548956
0.027127367,0.048716682,0.029394083,0.07527528
0.080831961,-0.055241819,0.07332626,-0.02155786
0.065953242,-0.151497056,0.06187171,-0.10947282
0.027930359,-0.195463178,0.023907607,-0.15208763
0.016386976,-0.169374936,0.0038167783,-0.13388145
0.058129608,-0.091190021,0.025977124,-0.07051363
0.144072854,-0.003645512,0.090715535,0.0034457073
0.236308498,0.050307752,0.16739838,0.04818139
0.290667794,0.051889263,0.22102305,0.04603043
0.281918729,0.016940427,0.22233522,0.011106372
0.217567876,-0.013605362,0.17416713,-0.02134163
0.132716451,0.001855806,0.10477773,-0.015521288
0.069044941,0.079805093,0.046617948,0.044725057
0.04998147,0.198977761,0.024757385,0.14392571
0.066474357,0.308423758,0.0404165,0.23738834
0.082097502,0.352486584,0.062428106,0.27684924
0.055415433,0.29958179,0.056339975,0.23373893
-0.032537857,0.15938977,0.0027316548,0.11900786
-0.161524786,-0.020811343,-0.09161047,-0.029632695
-0.276975877,-0.178768631,-0.18784761,-0.15259637
-0.315942651,-0.26678969,-0.2318759,-0.21233587
-0.241740494,-0.2725901,-0.187212,-0.2013793
-0.068985953,-0.220802044,-0.06364698,-0.14395511
0.135671012,-0.155186687,0.09067907,-0.084080815
0.280096589,-0.112111054,0.20515245,-0.0556937
0.289383471,-0.100390815,0.21645407,-0.064299285
0.144391241,-0.098693961,0.10895704,-0.08800678
-0.103511332,-0.071575471,-0.08335431,-0.089823894
-0.350420434,0.005446122,-0.28393888,-0.03305871
-0.483823884,0.126579109,-0.39713034,0.07462782
-0.432779963,0.25386999,-0.3583148,0.20201045
-0.200983017,0.334603706,-0.1736334,0.28995597
0.133037545,0.328897558,0.09689584,0.30237412
0.449031721,0.232384658,0.36398792,0.22348167
0.636317416,0.081219349,0.5307685,0.08936279
0.639789713,-0.063920608,0.5346452,-0.051233932
0.480092454,-0.146796915,0.39126056,-0.13770914
0.23990444,-0.142466128,0.18796608,-0.1476112
0.024176419,-0.068097386,0.01442098,-0.09228529
-0.086296908,0.027532613,-0.08552868,-0.011822589
-0.066706975,0.089798955,-0.06628075,0.059486955
0.047594966,0.085335952,0.030679613,0.07641305
0.183861462,0.016456568,0.14948763,0.02949356
0.268555226,-0.083710285,0.2245752,-0.051451564
0.259588241,-0.171263044,0.21855824,-0.1316851
0.160021257,-0.214717445,0.1363307,-0.1777533
0.009474648,-0.20845151,0.012617122,-0.18161762
-0.139412201,-0.169942635,-0.112074435,-0.15401813
-0.245957005,-0.124119175,-0.20014435,-0.11350818
-0.295647035,-0.085536386,-0.23944113,-0.07449116
-0.298707132,-0.049830926,-0.24077308,-0.038045198
-0.276990861,0.000289081,-0.22346613,0.006046273
-0.248687656,0.078608556,-0.20286877,0.06813292
-0.219927525,0.17946286,-0.18277451,0.14622848
-0.186882971,0.27338833,-0.15754627,0.22049686
-0.145028667,0.318702008,-0.12064233,0.25842932
-0.097984992,0.28356158,-0.074040286,0.2327027
-0.059171144,0.166068861,-0.03103337,0.14091867
-0.044588351,0.000123987,-0.012129682,0.011599787
-0.061190236,-0.157739348,-0.021325244,-0.11995864
-0.098675016,-0.254515785,-0.057129666,-0.20001963
-0.131033714,-0.266006827,-0.09486589,-0.20999861
-0.128593394,-0.207144755,-0.10647887,-0.15895578
-0.074829782,-0.121223259,-0.073749475,-0.083519205
0.021301488,-0.053707747,-0.002217289,-0.027605653
0.125148303,-0.025329577,0.08170536,-0.00315582
0.189817033,-0.020100079,0.13514243,-0.0053719357
0.17754485,0.004158441,0.13027874,0.00041007996
0.078680357,0.087936158,0.05260229,0.049324162
-0.081286143,0.24037162,-0.07739812,0.15982325
-0.250451746,0.425328779,-0.21077722,0.3078079
-0.37104933,0.572808936,-0.3026232,0.44678488
-0.402183714,0.61150559,-0.31372124,0.50101507
-0.334405531,0.506173176,-0.2405625,0.4214543
-0.190249576,0.27983539,-0.113515414,0.24735458
-0.01200569,0.008043756,0.03148671,0.041561082
0.156051515,-0.213183273,0.16000189,-0.12649862
0.282017167,-0.310139775,0.24747768,-0.21867834
0.351450586,-0.263419662,0.27215213,-0.19323303
0.363261185,-0.113089348,0.25895128,-0.081556216
0.32161824,0.064934951,0.21829021,0.050495777
0.230653239,0.198232827,0.15155491,0.14483008
0.095896722,0.251951794,0.058588386,0.17697613
-0.068939244,0.240081717,-0.055025104,0.16066082
-0.235720813,0.209300503,-0.1765286,0.1312606
-0.362873606,0.205925307,-0.27643386,0.13428561
-0.406614488,0.245559209,-0.31484264,0.18084228
-0.339256089,0.302997489,-0.2648597,0.24472441
-0.166148017,0.328056597,-0.12967053,0.28181314
0.068300317,0.277935865,0.058970384,0.25625983
0.290981146,0.147015953,0.24435195,0.15495309
0.424739314,-0.023839983,0.3549139,0.012161523
0.417903922,-0.164957445,0.3472429,-0.1191065
0.266015711,-0.213598323,0.21630228,-0.18078619
0.015710439,-0.148264812,0.0099276705,-0.15068132
-0.251752251,-0.002244616,-0.21436802,-0.043779887
-0.450887374,0.151819561,-0.37534568,0.08693522
-0.523732746,0.238625521,-0.42727903,0.18124242
-0.459859546,0.218559571,-0.3614369,0.18691653
-0.296843959,0.106923565,-0.21884233,0.111945465
-0.101933692,-0.036366969,-0.059505172,0.006958753
0.056514227,-0.14078258,0.06268403,-0.076859
0.135526241,-0.163935002,0.115528665,-0.11308491
0.131399089,-0.113511166,0.09784052,-0.08487727
0.076510933,-0.040221121,0.049490705,-0.03449226
0.021984053,-0.005893921,0.008115541,-0.007947721
0.014584046,-0.044968256,0.005212684,-0.030550726
0.077674502,-0.141593198,0.057303883,-0.09701757
0.203329855,-0.236007914,0.15476592,-0.1683017
0.357474814,-0.257426057,0.27200073,-0.18996985
0.494612032,-0.165432481,0.37357226,-0.12766834
0.575432401,0.023504515,0.4325543,0.011759967
0.580344066,0.240148584,0.44096285,0.17796698
0.514353316,0.39627006,0.40102997,0.29837513
0.402495064,0.430479576,0.3236752,0.31843558
0.278582618,0.341243144,0.23323572,0.24111962
0.172195382,0.188540638,0.15425873,0.12133315
0.098982849,0.062380733,0.09682478,0.026016971
0.057679144,0.034522649,0.057926744,0.0073969085
0.034402047,0.119318816,0.028731935,0.077854656
0.01188352,0.265162273,0.003567595,0.19798537
-0.020688629,0.381767719,-0.021622725,0.29593712
-0.061760382,0.3891171,-0.043278717,0.3059613
-0.098254623,0.261888902,-0.055833887,0.20793444
-0.112902048,0.045213188,-0.056098074,0.04037196
-0.09459507,-0.16725425,-0.039497703,-0.12574847
-0.046488776,-0.28171505,-0.014527136,-0.21291895
0.012787644,-0.253427775,0.011977194,-0.18976928
0.056352001,-0.110330128,0.027583137,-0.07900891
0.061973943,0.061859152,0.025899248,0.054763637
0.024502543,0.165464972,-0.0010080477,0.13227369
-0.03894714,0.14336948,-0.035185587,0.11588459
-0.094888212,0.010176798,-0.06520012,0.009358579
-0.108896186,-0.154856282,-0.06929519,-0.12597603
-0.063748298,-0.249782846,-0.039367024,-0.19660582
0.02893443,-0.204913143,0.018091511,-0.15652645
0.130544124,-0.021786738,0.082803294,-0.013287231
0.191674229,0.224583626,0.11990627,0.1808028
0.176118421,0.421821679,0.11697237,0.33203098
0.081351177,0.476300942,0.060612395,0.36794305
-0.055322816,0.360540427,-0.027110714,0.2689112
-0.169657707,0.127718555,-0.10143216,0.086232804
-0.198029792,-0.113902874,-0.11861971,-0.097849004
-0.107652938,-0.253437225,-0.061613254,-0.19419077
0.084835302,-0.230197955,0.06605189,-0.1608483
0.316062455,-0.060831922,0.2290807,-0.020649716
0.499916975,0.171680153,0.36879238,0.15978535
0.562818909,0.360177333,0.4353493,0.2969451
0.474654235,0.42450873,0.37822187,0.3281147
0.261514722,0.346294318,0.21602345,0.24147606
-0.005277041,0.171392212,0.018827192,0.095635965
-0.238483341,-0.018756105,-0.16009808,-0.05710691
-0.369084928,-0.150306001,-0.2676903,-0.14429733
-0.370199111,-0.192042678,-0.2779589,-0.15770414
-0.261394814,-0.165381389,-0.20083575,-0.11670262
-0.093749391,-0.126387903,-0.074461944,-0.06952201
0.075197488,-0.131306378,0.057224695,-0.06491503
0.203863128,-0.204608943,0.160839,-0.124317214
0.276752258,-0.325856072,0.22055015,-0.22981101
0.300223772,-0.440841144,0.23972394,-0.33741796
0.289550564,-0.48974096,0.22483565,-0.3919676
0.256631665,-0.436970784,0.18664023,-0.35690883
0.2056855,-0.287833887,0.13429843,-0.23980704
0.13810144,-0.084910139,0.07773481,-0.08428623
0.061253955,0.112245475,0.020527562,0.06638101
-0.006617918,0.252782028,-0.029513216,0.1793163
-0.040769743,0.313036743,-0.043349914,0.23213628
-0.022550374,0.300353995,-0.017700598,0.2280382
0.046895251,0.242870054,0.044410095,0.18923557
0.141019155,0.172509892,0.1226143,0.13958518
0.215941178,0.110450664,0.18470651,0.09421837
0.230207402,0.061406159,0.19730908,0.053876195
0.166924323,0.01756158,0.14711444,0.012480736
0.046237868,-0.031888421,0.05294977,-0.03341508
-0.079998785,-0.091519688,-0.05054839,-0.08279132
-0.150691311,-0.155248741,-0.10847171,-0.13046844
-0.125165487,-0.207905667,-0.09440752,-0.16177985
-0.005435483,-0.231084624,-0.007975378,-0.1652046
0.160755215,-0.210324511,0.11553413,-0.14137147
0.298872477,-0.141158325,0.21889512,-0.09112288
0.340346468,-0.032711766,0.24829562,-0.018782847
0.253835426,0.091767551,0.18059179,0.06107792
0.060078892,0.198070726,0.03278104,0.12850158
-0.176754416,0.248498801,-0.14521147,0.162292
-0.376988411,0.213291516,-0.29308605,0.13932207
-0.479276229,0.083469537,-0.36233982,0.054802522
-0.464610474,-0.119847197,-0.33746254,-0.08596802
-0.360117709,-0.34533183,-0.24983865,-0.24946392
-0.222386892,-0.523885621,-0.15220076,-0.3856073
-0.109744351,-0.591666719,-0.08177482,-0.44400692
-0.057300552,-0.515767873,-0.058486797,-0.38852835
-0.065915573,-0.311226134,-0.08266933,-0.23307988
-0.108351449,-0.039915823,-0.12251181,-0.03097555
-0.147216347,0.210888935,-0.15928133,0.15622295
-0.154322667,0.362822357,-0.15505502,0.2807096
-0.1219373,0.378846085,-0.11037658,0.29967275
-0.06198445,0.27833343,-0.041962326,0.2233925
0.003944822,0.126507988,0.024159197,0.104787044
0.056710421,0.002007666,0.067682885,0.0060347766
0.087125019,-0.042459038,0.087111175,-0.033161476
0.096134719,-0.007003896,0.08333773,-0.0069537535
0.089856954,0.055141086,0.06944187,0.04218293
0.07431948,0.065258443,0.057682034,0.05401361
0.053789893,-0.038145685,0.052517787,-0.020625662
0.03301961,-0.262761256,0.05147609,-0.1932767
0.020208137,-0.551104999,0.042089522,-0.42813784
0.02656366,-0.801485727,0.028205281,-0.6503321
0.060753345,-0.912388355,0.027607713,-0.75894797
0.120750043,-0.829313944,0.05675924,-0.6777383
0.188679366,-0.571315526,0.09874976,-0.44447035
0.233842126,-0.224056971,0.121126965,-0.1650655
0.224856034,0.097491511,0.11886116,0.07615377
0.146055459,0.29879953,0.068642154,0.22033042
0.009448313,0.344192676,-0.012527549,0.2460193
-0.145602054,0.266189445,-0.10995274,0.17727698
-0.267064787,0.142742096,-0.19269273,0.081232846
-0.3135681,0.055219481,-0.22763361,0.023448683
-0.27505176,0.048887846,-0.2043127,0.03222088
-0.179561332,0.115270363,-0.13886847,0.09620969
-0.081340131,0.203647528,-0.066495694,0.17429668
-0.034938639,0.253643867,-0.027912423,0.21292154
-0.067817532,0.230361005,-0.046593007,0.18769075
-0.165496556,0.143148529,-0.11496784,0.11061825
-0.277467474,0.038689653,-0.20148472,0.022625193
-0.341609824,-0.026768801,-0.2583104,-0.02836182
-0.315146784,-0.020129524,-0.2469092,-0.014657773
-0.196471278,0.049036302,-0.16312344,0.050945845
-0.02661061,0.132743613,-0.034226783,0.12795109
0.130496897,0.170161676,0.097332545,0.16031483
0.21880014,0.120612447,0.17528667,0.117792025
0.216226882,-0.013649829,0.1825442,0.0028173178
0.142927942,-0.186834593,0.13062616,-0.1457909
0.048073366,-0.331272173,0.05479901,-0.26966476
-0.017088485,-0.38982767,-0.0077440795,-0.3192228
-0.025195991,-0.342361089,-0.028240727,-0.27650496
0.015916094,-0.213212461,-0.0073209433,-0.1664697
0.071836793,-0.056982622,0.0328046,-0.043276057
0.104312884,0.068920126,0.062253676,0.05828778
0.094635569,0.130316909,0.060589105,0.1011943
0.054212145,0.128050592,0.038358957,0.09599713
0.016426757,0.091102833,0.015512126,0.065639794
0.014762933,0.056709346,0.01555663,0.039207466
0.060197997,0.04943873,0.047582295,0.037841007
0.131521525,0.070536001,0.102737315,0.06162359
0.185034175,0.1020432,0.14650844,0.08755994
0.179008482,0.121456274,0.14448,0.09710461
0.099531102,0.116992001,0.08458102,0.08406309
-0.027109257,0.093980972,-0.0122758895,0.061472286
-0.143473104,0.068917801,-0.1037429,0.03689703
-0.187893113,0.055557613,-0.144735,0.03310111
-0.125723027,0.052458468,-0.10039341,0.04436728
0.031517001,0.040590191,0.019551551,0.05303894
0.229595595,-0.006470327,0.18254513,0.026113167
0.396432079,-0.105077569,0.32326278,-0.051482126
0.475935929,-0.247064539,0.39332464,-0.17757694
0.453629514,-0.397626701,0.37634072,-0.31633306
0.361128494,-0.508357847,0.29464707,-0.42088217
0.257585977,-0.539712237,0.1989373,-0.45125213
0.198131691,-0.48138661,0.13854057,-0.39787024
0.205857039,-0.359461569,0.13565496,-0.28937614
0.261656758,-0.225656087,0.17760512,-0.17593972
0.316580911,-0.133367649,0.22666451,-0.10169268
0.319522123,-0.112318118,0.23941717,-0.08939962
0.245334969,-0.154704169,0.19256248,-0.13107659
0.108789982,-0.220063906,0.09383271,-0.19283399
-0.042335121,-0.25652435,-0.026302122,-0.2289854
-0.150674553,-0.227665966,-0.12080458,-0.20440346
-0.176593698,-0.131341453,-0.15075749,-0.118374646
-0.115540148,-0.000930508,-0.11050969,-0.0028789192
0.00241259,0.111467815,-0.01911876,0.1035375
0.128968269,0.16119722,0.090889946,0.14526407
0.22011739,0.133199063,0.17130852,0.120870486
0.252806042,0.049024072,0.2045544,0.04721367
0.228297036,-0.04458045,0.18834348,-0.03587187
0.162876723,-0.099420268,0.13553609,-0.08733193
0.073533636,-0.089768593,0.061285164,-0.08586969
-0.031804702,-0.024479299,-0.029354045,-0.04496225
-0.153747953,0.058444697,-0.12579826,0.023958776
-0.291995423,0.111649846,-0.23147845,0.06757273
-0.434290491,0.102370842,-0.33919722,0.067132406
-0.552364684,0.028575678,-0.4288144,0.020722404
-0.609297399,-0.08033427,-0.47424918,-0.05292792
-0.575627219,-0.178024526,-0.44944993,-0.1204198
-0.445755588,-0.223255792,-0.34801608,-0.14875613
-0.245166552,-0.198465843,-0.19538438,-0.122691706
-0.023470732,-0.116180997,-0.032562412,-0.05366057
0.164186696,-0.010933276,0.1120864,0.026755132
0.278462747,0.078471808,0.19681466,0.08669166
0.309421637,0.127124023,0.22483715,0.110936254
0.276021671,0.133811392,0.20434463,0.102925956
0.212587936,0.118346979,0.15920706,0.08124338
0.150106586,0.108709639,0.11337021,0.06891304
0.102460993,0.125148611,0.07769817,0.08088658
0.064413183,0.169435243,0.049405653,0.117304854
0.021208794,0.224388197,0.018091552,0.16254717
-0.036878967,0.263402307,-0.02387651,0.19447751
-0.104271647,0.26475413,-0.07231945,0.19673029
-0.160439201,0.223325446,-0.11227994,0.16694276
-0.180794089,0.153948096,-0.12626286,0.11792858
-0.151730139,0.084865918,-0.104793616,0.07104771
-0.080872655,0.044623855,-0.0539255,0.04574811
0.00375342,0.048713781,0.004861679,0.051682357
0.065675332,0.09220849,0.04962667,0.08252913
0.07681573,0.15162232,0.054629683,0.123662055
0.030281218,0.194903902,0.02030231,0.14967853
-0.057529114,0.194865619,-0.042468615,0.14230624
-0.156161421,0.140082809,-0.113013476,0.09618854
-0.236202764,0.038778641,-0.17045838,0.020170607
-0.281879249,-0.085409406,-0.20136547,-0.07124442
-0.294746566,-0.203266873,-0.2095175,-0.15728685
-0.287545202,-0.290721986,-0.20771381,-0.22036374
-0.273020769,-0.335824589,-0.20452206,-0.25226152
-0.255122504,-0.339544603,-0.19988264,-0.2530989
-0.228026594,-0.31105483,-0.1866315,-0.22924426
-0.183165635,-0.260670856,-0.15720165,-0.18864864
-0.119135602,-0.194382509,-0.11106238,-0.13649803
-0.047288853,-0.112666992,-0.05789424,-0.074502274
0.011639321,-0.013742748,-0.013119474,-0.008120775
0.038815049,0.101068405,0.0058381446,0.07989499
0.029997431,0.223377589,0.006362485,0.16926575
0.00137247,0.337925581,-0.012096949,0.25525975
-0.016444241,0.427412995,-0.021919757,0.3279581
0.005524752,0.479781051,0.0013270974,0.37582642
0.076638012,0.49413844,0.06386878,0.39442155
0.17711406,0.481862266,0.14962217,0.38941032
0.263710771,0.461635089,0.22361477,0.37335864
0.289467364,0.450272611,0.24620287,0.35858485
0.228378571,0.45359777,0.19568956,0.3506047
0.092230921,0.462036478,0.085059926,0.34648028
-0.070138765,0.453689794,-0.042820267,0.33591926
-0.192420577,0.404182609,-0.13625632,0.3021598
-0.220806077,0.29922102,-0.15447322,0.23157562
-0.14008436,0.144168388,-0.087081894,0.12524721
0.017184045,-0.034057195,0.034561522,0.00020088255
0.183565894,-0.19423081,0.16961825,-0.12293832
0.28620387,-0.294679015,0.24256809,-0.21028364
0.27920316,-0.308290658,0.22535431,-0.2338818
0.163903736,-0.232710217,0.12020686,-0.1892581
-0.01213299,-0.091816068,-0.02449736,-0.092883475
-0.176420816,0.07179437,-0.16242607,0.03133672
-0.26276812,0.210118792,-0.22947812,0.14509511
-0.238044981,0.283838969,-0.20377043,0.21865688
-0.113122477,0.272553911,-0.09426571,0.22549856
0.065283688,0.17862473,0.058324415,0.16332003
0.236234536,0.024671025,0.20366049,0.044610858
0.348713636,-0.153404066,0.2990121,-0.098774344
0.377835137,-0.315434117,0.32226646,-0.23840173
0.327983154,-0.426082231,0.27521428,-0.33998188
0.224631995,-0.462707041,0.18043396,-0.37907723
0.101317613,-0.420943061,0.06988743,-0.34996015
-0.011297139,-0.316707497,-0.027640384,-0.2676825
-0.090599482,-0.183246277,-0.092778705,-0.16041002
-0.122276233,-0.062620288,-0.11749913,-0.061748765
-0.099265182,0.007044611,-0.094787,0.0012680292
-0.022608466,0.004826622,-0.026882343,0.013344839
0.095577327,-0.064412363,0.07633955,-0.033117324
0.230010153,-0.170619148,0.1889122,-0.11260773
0.345013916,-0.269515897,0.27931127,-0.19646537
0.403923096,-0.320437406,0.32354778,-0.2479063
0.382643551,-0.303659784,0.29861745,-0.24595279
0.281256587,-0.229073045,0.209633,-0.195502
0.12705626,-0.131357412,0.08740977,-0.12602678
-0.034142692,-0.053077054,-0.0334756,-0.06955514
-0.155741095,-0.023379433,-0.12977237,-0.041993223
-0.209344327,-0.042934473,-0.16547763,-0.047964253
